user_id,product_id,review_packaging,review_rebuy,review_valueformoney
48784,5794,3.0,maybe,just right
48784,2557,3.5,yes,cheap
48784,814,4.0,yes,cheap
48845,11127,4.0,yes,cheap
48845,7454,5.0,yes,expensive
48845,5138,5.0,yes,expensive
48941,1380,5.0,yes,expensive
48941,367,4.0,yes,cheap
48941,6390,4.5,yes,just right
48941,1074,5.0,yes,just right
48941,941,5.0,yes,expensive
49075,249,4.5,yes,expensive
49075,2912,3.5,no,just right
49075,1330,4.0,yes,expensive
49075,1418,4.0,maybe,expensive
49075,2557,3.0,maybe,just right
49075,7571,3.0,yes,just right
49075,1347,3.0,no,expensive
49075,2185,4.0,yes,just right
49075,1417,3.0,maybe,just right
49075,3853,4.0,maybe,expensive
49075,1346,3.5,no,just right
49075,975,3.0,no,just right
49075,126,3.5,no,just right
49133,1347,3.0,maybe,cheap
49133,249,3.0,maybe,cheap
49133,4969,3.0,maybe,cheap
49133,5176,3.0,maybe,cheap
49133,4690,3.0,maybe,cheap
49137,2116,3.0,no,cheap
49137,1637,5.0,yes,just right
49137,9670,5.0,yes,just right
49137,3642,4.5,yes,just right
49137,605,3.0,no,cheap
49137,2795,5.0,yes,expensive
49137,3853,3.0,yes,expensive
49137,2787,5.0,yes,expensive
49137,4022,3.0,maybe,expensive
49137,4710,3.0,maybe,cheap
49137,1418,5.0,yes,expensive
49137,260,5.0,yes,expensive
49137,1052,3.0,no,cheap
49137,889,3.0,no,cheap
49137,5062,3.0,maybe,cheap
49137,8664,4.0,yes,cheap
49137,1405,4.0,yes,cheap
49137,249,5.0,yes,expensive
49137,531,5.0,yes,just right
49137,1020,5.0,yes,expensive
49137,7091,5.0,yes,just right
49157,1071,3.0,no,cheap
49157,1130,3.0,yes,cheap
49157,2202,3.0,no,cheap
49157,1069,2.0,no,expensive
49157,2636,3.0,maybe,expensive
49157,2649,5.0,yes,cheap
49157,2443,2.0,no,expensive
49157,1551,5.0,yes,just right
49157,2630,3.0,maybe,just right
49157,303,3.0,yes,cheap
49157,1434,3.0,maybe,cheap
49157,1418,3.0,yes,just right
49157,808,3.0,no,cheap
49157,208,4.0,yes,just right
49157,299,3.0,maybe,cheap
49157,1090,3.0,yes,cheap
49157,668,3.0,maybe,expensive
49157,1257,3.0,maybe,cheap
49157,1042,3.0,maybe,expensive
49157,1362,3.0,yes,just right
49157,158,3.0,no,cheap
49157,2658,5.0,yes,cheap
49157,1370,3.0,maybe,just right
49157,2626,5.0,no,just right
49157,1258,3.0,yes,cheap
49157,1933,3.5,yes,cheap
49157,2177,3.0,yes,just right
49157,1142,3.5,yes,cheap
49157,2175,3.0,yes,just right
49157,126,3.0,yes,cheap
49157,2372,3.0,yes,cheap
49157,2435,3.0,yes,just right
49157,822,3.0,maybe,cheap
49157,2185,3.0,yes,cheap
49157,483,4.0,maybe,cheap
49157,2507,4.0,yes,cheap
49157,2033,4.0,yes,just right
49157,1697,1.5,no,cheap
49157,172,3.0,maybe,expensive
49157,2475,3.0,maybe,just right
49157,829,3.0,yes,just right
49157,1074,3.0,yes,cheap
49157,260,3.0,yes,just right
49157,2221,3.0,yes,cheap
49157,748,3.0,yes,cheap
49157,743,3.0,no,cheap
49157,110,3.5,yes,just right
49157,1020,5.0,maybe,just right
49157,2504,4.5,yes,just right
49157,2346,2.0,no,cheap
49157,1664,3.0,maybe,just right
49157,2500,3.0,yes,just right
49157,1156,3.0,no,cheap
49157,2660,5.0,maybe,just right
49157,2618,5.0,maybe,expensive
49157,120,3.0,no,cheap
49157,1849,3.0,no,cheap
49255,561,3.5,maybe,expensive
49255,5408,4.0,yes,just right
49255,8630,4.0,yes,just right
49255,2912,4.0,yes,cheap
49255,1404,3.5,no,expensive
49255,3642,5.0,yes,expensive
49255,3026,3.5,maybe,expensive
49394,487,5.0,yes,just right
49394,5117,4.0,yes,just right
49394,298,5.0,yes,expensive
49394,859,5.0,yes,just right
49401,220,4.0,yes,expensive
49401,2605,3.0,no,cheap
49401,274,4.0,yes,expensive
49401,2435,1.0,maybe,just right
49401,179,3.0,yes,just right
49401,861,4.0,yes,expensive
49401,1330,3.5,no,expensive
49401,2258,3.0,no,just right
49401,294,5.0,yes,just right
49401,2185,1.0,no,cheap
49401,2621,4.0,yes,expensive
49401,2787,3.5,yes,expensive
49401,1697,1.0,yes,just right
49401,311,3.0,yes,expensive
49401,2501,1.0,no,just right
49401,4910,5.0,yes,just right
49447,5250,5.0,yes,expensive
49447,2501,5.0,yes,cheap
49447,2500,5.0,yes,cheap
49447,4861,5.0,yes,expensive
49447,9355,5.0,yes,just right
49447,8048,5.0,maybe,expensive
49447,5246,5.0,yes,expensive
49452,462,4.0,yes,expensive
49452,1257,3.0,yes,just right
49452,14082,4.0,yes,cheap
49452,98,2.0,no,just right
49486,1310,3.0,yes,expensive
49486,6848,3.0,yes,just right
49486,260,3.0,maybe,expensive
49486,7117,3.0,yes,cheap
49802,1345,4.0,no,just right
49802,808,5.0,yes,just right
49802,1257,4.5,yes,just right
49802,2023,5.0,yes,expensive
49802,158,3.5,maybe,just right
49802,934,4.0,maybe,cheap
49802,303,4.0,maybe,just right
49802,3322,4.0,no,just right
49802,3026,5.0,maybe,expensive
49802,833,4.0,maybe,just right
49802,696,4.0,maybe,cheap
49802,3558,4.0,maybe,cheap
49802,3549,4.5,maybe,expensive
49802,3969,3.0,no,cheap
49802,10195,4.5,maybe,expensive
49802,1331,4.0,yes,just right
49802,1418,5.0,yes,just right
49929,1115,5.0,yes,cheap
49929,2551,3.0,no,cheap
49929,975,4.5,maybe,just right
49929,260,5.0,no,expensive
49929,2462,3.0,yes,cheap
49929,3378,5.0,no,cheap
49929,7727,5.0,yes,cheap
49929,2623,5.0,no,expensive
49929,2221,4.5,maybe,cheap
49929,3553,5.0,no,cheap
49929,13090,5.0,no,cheap
49929,833,3.0,maybe,cheap
50085,172,4.5,yes,cheap
50085,2175,4.0,yes,expensive
50180,782,3.0,maybe,cheap
50180,1345,3.0,maybe,cheap
50180,303,3.0,no,expensive
50180,158,3.0,no,cheap
50462,1347,3.0,no,expensive
50462,3721,3.0,no,expensive
50462,2009,3.0,no,just right
50462,7626,3.0,no,just right
50462,7668,4.0,yes,cheap
50462,260,4.0,yes,expensive
50462,2566,4.5,no,just right
50462,1202,3.0,no,just right
50462,9180,5.0,maybe,cheap
50462,2491,4.0,yes,just right
50462,379,3.0,no,just right
50462,303,3.0,no,just right
50462,4291,3.0,no,just right
50462,14415,4.0,yes,cheap
50469,260,5.0,no,expensive
50469,6502,3.0,yes,cheap
50469,10035,3.0,yes,cheap
50469,808,3.0,no,expensive
50469,14272,5.0,yes,just right
50469,3504,5.0,yes,cheap
50469,7108,5.0,no,just right
50469,4250,3.0,maybe,cheap
50469,18782,4.0,yes,expensive
50469,8648,3.0,yes,expensive
50516,2435,4.0,yes,cheap
50516,17412,5.0,yes,just right
50516,5141,3.0,yes,cheap
50516,5493,3.0,no,just right
50516,14550,4.5,maybe,expensive
50516,859,3.0,yes,expensive
50516,369,3.0,yes,expensive
50516,13656,5.0,no,just right
50516,4057,4.0,yes,cheap
50798,1418,3.0,yes,expensive
50798,220,3.0,maybe,expensive
50798,1379,4.0,yes,cheap
50798,2258,3.0,maybe,just right
50798,2177,2.5,maybe,cheap
50798,756,3.0,no,just right
50798,610,2.5,no,just right
51007,1418,4.0,maybe,expensive
51007,6774,4.5,yes,expensive
51007,5586,4.0,no,cheap
51007,260,5.0,yes,expensive
51007,617,3.0,no,cheap
51007,4597,3.0,no,cheap
51007,1331,5.0,no,cheap
51007,864,3.0,maybe,just right
51007,158,3.0,no,cheap
51007,3526,3.0,no,cheap
51007,209,4.5,maybe,cheap
51007,843,4.0,maybe,cheap
51007,6342,2.0,no,cheap
51007,4710,3.0,no,cheap
51007,4496,3.0,maybe,cheap
51231,4410,3.0,no,cheap
51231,859,4.0,maybe,expensive
51231,521,4.5,yes,cheap
51231,494,3.5,maybe,cheap
51231,4690,3.0,maybe,cheap
51231,2356,1.5,no,cheap
51342,10906,5.0,yes,just right
51342,3039,5.0,yes,cheap
51342,8745,4.0,yes,expensive
51342,438,5.0,yes,expensive
51342,1362,5.0,yes,expensive
51342,2623,4.5,yes,cheap
51342,2789,4.0,no,expensive
51342,10588,4.0,maybe,expensive
51342,8047,4.5,yes,expensive
51452,379,3.5,maybe,cheap
51452,975,3.0,no,cheap
51452,7668,3.0,no,cheap
51452,2786,4.0,yes,just right
51452,129,4.0,maybe,cheap
51452,2506,3.0,no,cheap
51452,930,3.0,maybe,just right
51452,2221,3.5,yes,just right
51452,99,4.0,no,cheap
51452,3479,3.5,no,cheap
51482,808,3.5,yes,cheap
51482,2360,3.0,yes,just right
51482,973,3.5,maybe,cheap
51482,3860,3.0,yes,just right
51482,611,3.0,yes,just right
51482,367,3.0,maybe,just right
51482,2258,3.0,no,just right
51482,765,3.0,no,cheap
51482,1130,3.0,maybe,just right
51482,3292,3.0,maybe,just right
51681,487,4.0,yes,just right
51681,7970,5.0,yes,just right
51681,859,5.0,yes,expensive
51681,2479,3.0,yes,cheap
51681,369,4.5,yes,just right
51681,2221,3.5,maybe,cheap
51681,1323,4.5,yes,cheap
51681,1461,4.5,yes,expensive
51681,2912,3.0,no,expensive
51681,521,2.5,no,cheap
51681,6277,4.0,yes,just right
51681,2501,2.0,maybe,just right
51681,101,3.0,yes,cheap
51681,494,4.0,maybe,cheap
51681,1368,4.0,yes,just right
51681,1347,4.0,no,expensive
51681,1551,4.5,maybe,cheap
51681,1427,3.5,no,cheap
51681,822,4.5,yes,just right
51681,777,4.0,no,cheap
51883,7942,3.0,yes,just right
51883,7117,3.0,yes,cheap
51883,3549,3.0,maybe,expensive
51883,934,3.0,maybe,cheap
51883,6324,3.0,no,cheap
51883,2023,3.0,yes,cheap
51883,859,3.0,yes,just right
51922,1406,4.5,yes,expensive
51922,299,3.0,no,just right
51922,1106,4.0,maybe,expensive
51922,618,3.0,no,just right
51922,2325,3.0,yes,just right
51922,1310,4.5,yes,cheap
51922,1042,3.5,maybe,expensive
51922,4057,2.5,no,just right
51922,1692,2.0,maybe,just right
51922,249,4.0,maybe,expensive
51922,165,3.5,no,cheap
51922,1346,3.0,no,just right
51922,208,5.0,yes,just right
51922,110,4.0,yes,just right
51922,2293,5.0,yes,cheap
51922,2598,4.5,maybe,cheap
51922,859,4.0,no,just right
51922,487,3.5,no,cheap
51922,1461,4.0,yes,cheap
51993,379,3.5,maybe,cheap
51993,8141,3.5,yes,cheap
51993,4035,3.0,maybe,expensive
51993,260,3.0,maybe,expensive
51993,8258,4.0,maybe,just right
51993,8501,3.5,maybe,just right
51993,1405,3.0,maybe,expensive
51993,249,3.5,maybe,just right
51993,127,3.5,yes,cheap
52152,6848,2.5,yes,just right
52152,2755,3.0,yes,cheap
52152,260,2.5,yes,expensive
52152,5408,3.0,yes,just right
52152,603,3.0,yes,just right
52152,3493,2.0,yes,just right
52549,2221,3.0,maybe,just right
52549,3304,3.0,yes,expensive
52549,7064,5.0,yes,cheap
52549,711,5.0,maybe,cheap
52549,4416,3.0,no,expensive
52549,600,5.0,yes,cheap
52549,1058,4.5,no,expensive
52549,2786,5.0,yes,cheap
52549,617,3.0,no,just right
52549,158,5.0,yes,just right
52549,610,3.0,no,just right
52549,832,5.0,yes,expensive
52549,2346,5.0,maybe,expensive
52549,404,5.0,maybe,expensive
52549,260,3.5,no,expensive
52552,5804,3.0,maybe,just right
52552,616,3.0,maybe,just right
52552,3668,3.0,maybe,just right
52552,4690,4.0,yes,just right
52552,4969,3.5,yes,just right
52709,814,3.0,yes,cheap
52709,4262,3.0,yes,just right
52709,2258,5.0,yes,just right
52709,1657,5.0,yes,just right
52709,9355,3.0,yes,just right
52709,4723,5.0,yes,just right
52771,13502,5.0,yes,just right
52771,4119,5.0,yes,just right
52771,531,2.0,maybe,expensive
52771,298,3.0,yes,just right
52771,7571,3.0,maybe,cheap
52771,3526,3.0,yes,just right
52771,5604,3.0,yes,cheap
52771,2237,3.0,yes,just right
52771,1455,3.0,maybe,cheap
52771,5561,4.0,no,expensive
52771,4362,3.0,maybe,cheap
52771,3766,3.0,yes,just right
52771,5141,3.0,yes,just right
52771,5586,3.0,yes,cheap
52771,11563,3.0,no,cheap
52771,2052,3.0,yes,just right
52771,983,3.0,yes,just right
52771,1347,4.5,yes,just right
52771,5501,4.0,maybe,cheap
52771,1488,3.0,no,expensive
52771,822,3.0,yes,cheap
52771,4635,3.0,maybe,just right
52771,4546,5.0,yes,just right
52771,600,3.0,maybe,cheap
52771,2488,3.0,maybe,cheap
52771,260,3.0,yes,just right
52771,664,3.0,no,just right
53198,2316,3.5,yes,cheap
53198,521,3.0,yes,cheap
53198,9183,3.0,maybe,cheap
53198,7644,3.5,yes,just right
53198,7645,3.5,yes,just right
53198,6253,3.5,maybe,cheap
53336,1331,4.0,yes,cheap
53336,1257,3.0,no,cheap
53336,378,5.0,maybe,just right
53336,965,3.0,no,cheap
53336,303,3.5,yes,expensive
53440,179,3.0,maybe,just right
53440,101,3.0,yes,cheap
53440,1042,4.0,yes,expensive
53440,1235,4.0,yes,just right
53440,1007,5.0,yes,expensive
53440,481,3.0,no,cheap
53440,268,3.0,no,just right
53440,903,5.0,yes,expensive
53440,1106,3.0,maybe,expensive
53440,367,5.0,yes,cheap
53440,95,5.0,no,expensive
53502,4314,3.0,yes,just right
53502,7571,4.0,yes,just right
53502,7668,4.0,maybe,just right
53502,2116,4.0,no,cheap
53502,3549,4.0,yes,expensive
53502,2462,4.0,yes,just right
53502,620,3.0,maybe,just right
53502,1401,4.5,yes,cheap
53502,742,3.0,maybe,expensive
53502,3818,3.5,maybe,cheap
53502,158,4.0,no,cheap
53502,2258,3.0,yes,just right
53502,2475,3.0,maybe,cheap
53502,2200,3.5,yes,cheap
53502,2403,3.5,yes,just right
53502,680,3.0,yes,cheap
53502,756,3.0,yes,just right
53502,2506,3.0,maybe,expensive
53502,2126,3.5,no,cheap
53503,826,3.0,no,expensive
53503,1115,3.0,no,cheap
53503,2506,3.5,maybe,cheap
53504,4432,5.0,maybe,cheap
53504,1130,5.0,maybe,cheap
53504,1844,5.0,maybe,cheap
53504,4123,5.0,no,just right
53504,2912,5.0,no,cheap
53504,777,5.0,maybe,cheap
53504,3678,5.0,maybe,cheap
53504,2764,5.0,maybe,expensive
53504,158,5.0,no,cheap
53504,2944,4.0,no,cheap
53504,4012,4.0,yes,cheap
53504,3825,5.0,no,cheap
53504,3390,5.0,no,cheap
53504,1879,5.0,maybe,expensive
53504,11563,5.0,no,cheap
53504,1145,5.0,yes,cheap
53504,1418,5.0,yes,cheap
53504,2132,5.0,maybe,cheap
53504,3815,5.0,no,expensive
53504,808,5.0,no,cheap
53504,2143,5.0,no,just right
53504,925,5.0,no,expensive
53504,3956,4.0,maybe,cheap
53504,1137,5.0,yes,cheap
53504,5528,5.0,no,expensive
53504,2258,5.0,no,cheap
53833,5062,3.0,no,just right
53833,7668,3.0,yes,just right
53833,876,3.0,maybe,just right
53833,2221,3.5,yes,cheap
53833,6848,3.0,maybe,just right
53833,260,3.5,maybe,expensive
53833,2500,3.0,maybe,just right
53833,3956,3.0,yes,just right
53833,8277,3.0,maybe,cheap
53953,4247,2.0,yes,just right
53953,2786,4.0,yes,just right
53953,3827,5.0,no,cheap
53953,6390,3.0,maybe,cheap
53953,4250,3.0,yes,just right
53953,3815,5.0,maybe,just right
53953,382,4.5,yes,just right
53953,3632,2.5,yes,just right
53953,1434,3.0,yes,just right
53953,494,3.0,no,cheap
53953,3825,4.5,no,cheap
53953,3766,3.0,yes,just right
53953,3853,3.0,maybe,just right
53953,6848,3.0,yes,just right
53953,2929,3.0,no,cheap
53953,2669,3.0,yes,just right
53953,4333,3.0,yes,just right
53953,1701,3.0,yes,just right
53953,1035,2.0,no,cheap
53953,616,3.0,no,cheap
53953,611,3.0,no,cheap
53953,4635,3.0,maybe,just right
53953,5408,3.0,yes,just right
53953,4023,5.0,maybe,just right
53953,274,4.0,yes,just right
53953,3558,3.0,maybe,just right
53953,2787,3.0,maybe,just right
53953,1130,3.0,no,cheap
53953,695,3.0,no,cheap
53953,5383,2.0,no,cheap
53953,260,3.0,maybe,just right
53953,2435,3.0,no,just right
53953,7078,3.0,yes,cheap
53953,4050,3.0,maybe,just right
53953,2372,3.0,yes,just right
53953,610,3.0,maybe,just right
53953,487,3.0,yes,just right
53953,9183,2.5,maybe,just right
53953,2364,4.5,yes,just right
53953,742,2.0,no,cheap
53953,5176,3.0,no,cheap
53953,3980,3.0,maybe,just right
53953,605,3.0,maybe,just right
53953,4802,3.0,yes,just right
53953,1966,2.0,yes,just right
53953,609,2.0,no,cheap
53953,4410,3.0,yes,just right
53953,7091,4.5,maybe,just right
53953,6423,3.0,yes,cheap
53953,983,3.0,no,cheap
53953,6391,4.0,yes,cheap
53953,3479,3.0,yes,just right
53953,5847,4.5,maybe,cheap
53953,2501,3.0,yes,just right
53953,3374,2.0,no,expensive
53953,7046,3.0,no,just right
53953,6397,3.0,yes,cheap
53953,404,3.0,maybe,just right
53953,2626,3.0,maybe,just right
53953,5062,3.0,no,cheap
53953,2325,4.5,yes,just right
53953,3817,4.5,no,cheap
53953,4062,3.0,maybe,just right
53953,3833,4.0,no,cheap
53953,26234,2.0,yes,just right
53953,3820,5.0,no,just right
53953,1362,4.5,yes,just right
53953,4033,5.0,maybe,just right
53953,1379,5.0,maybe,cheap
53953,7089,4.5,maybe,just right
53953,843,4.0,no,cheap
53953,7133,3.0,yes,cheap
53953,158,3.0,no,cheap
53953,4710,3.0,no,cheap
53977,402,2.0,maybe,just right
53977,1323,4.5,yes,cheap
53977,1322,5.0,yes,cheap
53977,441,3.0,no,just right
53977,404,4.0,yes,just right
53977,101,3.0,maybe,just right
53977,487,5.0,yes,just right
53977,662,3.0,no,just right
53977,1328,5.0,yes,cheap
53977,398,4.0,yes,just right
53977,249,4.0,maybe,expensive
53977,1325,5.0,maybe,just right
53977,369,4.0,yes,just right
53977,1142,4.0,yes,cheap
54001,370,4.5,yes,cheap
54001,85,3.0,maybe,just right
54001,833,4.0,maybe,cheap
54001,576,4.5,maybe,cheap
54001,3657,4.5,yes,cheap
54001,3004,4.0,maybe,cheap
54001,611,4.0,yes,just right
54001,3517,3.5,no,cheap
54015,1434,3.0,maybe,just right
54015,561,3.0,maybe,expensive
54015,2595,4.0,yes,expensive
54015,3037,3.0,no,expensive
54053,1042,4.0,yes,just right
54053,1583,5.0,maybe,expensive
54053,15979,3.0,yes,just right
54053,5847,3.0,no,expensive
54053,788,3.0,maybe,just right
54053,11738,3.0,yes,just right
54053,13480,4.0,yes,expensive
54053,249,2.0,yes,expensive
54053,298,4.5,maybe,expensive
54230,1485,4.0,maybe,cheap
54230,886,3.0,maybe,cheap
54230,1266,2.5,maybe,cheap
54230,1202,2.5,maybe,cheap
54230,1657,2.0,maybe,cheap
54230,494,3.0,maybe,cheap
54230,1090,4.0,yes,cheap
54230,2372,3.0,yes,cheap
54230,892,3.0,maybe,cheap
54230,1257,3.0,maybe,cheap
54230,1125,2.5,no,cheap
54230,2132,2.5,maybe,cheap
54230,513,3.0,maybe,cheap
54230,1379,3.0,maybe,cheap
54230,822,3.0,maybe,cheap
54230,1208,3.0,maybe,cheap
54230,4250,3.0,maybe,cheap
54230,2150,2.5,maybe,cheap
54230,551,5.0,maybe,expensive
54230,1511,5.0,maybe,expensive
54230,4069,3.0,maybe,cheap
54230,1378,3.0,maybe,cheap
54230,995,3.0,maybe,cheap
54230,859,4.0,maybe,cheap
54230,398,3.0,yes,cheap
54230,1342,3.0,maybe,expensive
54230,449,3.0,maybe,cheap
54230,1331,3.0,maybe,cheap
54311,561,5.0,yes,just right
54311,354,3.0,no,just right
54311,224,5.0,yes,just right
54311,565,4.0,maybe,just right
54311,378,4.0,maybe,just right
54311,509,5.0,maybe,just right
54311,508,5.0,maybe,just right
54311,14764,5.0,yes,cheap
54311,780,4.0,maybe,just right
54311,260,4.0,maybe,just right
54311,404,3.0,maybe,cheap
54311,576,3.0,no,just right
54311,350,4.0,maybe,just right
54311,334,3.0,maybe,just right
54311,575,4.0,yes,just right
54311,311,4.0,maybe,just right
54311,283,3.0,no,expensive
54311,668,4.0,maybe,just right
54311,351,4.0,maybe,just right
54519,3025,3.0,maybe,cheap
54519,4440,3.0,maybe,cheap
54519,5282,4.5,maybe,expensive
54519,5246,4.0,yes,just right
54519,903,3.0,no,expensive
54519,3027,4.0,no,expensive
54779,1465,3.0,maybe,just right
54779,934,3.0,maybe,just right
54779,3766,3.0,maybe,just right
54779,4062,3.5,yes,cheap
54779,4970,3.0,no,just right
54779,303,4.0,yes,just right
54779,5744,3.0,yes,just right
54779,1434,3.0,no,just right
54779,2306,4.0,yes,just right
54779,1331,4.5,yes,just right
54779,2185,3.0,maybe,just right
54779,208,4.0,yes,cheap
54779,2287,4.0,maybe,cheap
54779,1847,2.0,no,just right
54779,5408,3.0,maybe,just right
54779,4572,3.5,yes,expensive
54779,2034,3.0,yes,just right
54779,260,4.0,yes,expensive
54779,3610,4.0,yes,just right
54779,2378,3.0,no,just right
54779,3304,3.0,maybe,just right
54779,2786,4.0,yes,just right
54779,9183,2.0,maybe,cheap
54779,2028,3.0,yes,expensive
54779,696,3.0,maybe,just right
54779,1130,3.0,no,just right
54779,808,4.0,maybe,just right
54779,531,3.0,maybe,expensive
54779,826,3.5,maybe,expensive
54779,5836,3.0,no,just right
54779,209,3.5,yes,expensive
54779,3558,3.0,maybe,just right
54779,4441,4.0,yes,expensive
54779,2501,1.0,maybe,just right
54779,2506,3.0,yes,just right
54779,1155,3.0,maybe,expensive
54879,128,3.0,no,cheap
54879,833,3.0,maybe,just right
54879,3304,3.0,maybe,cheap
54879,609,3.0,maybe,cheap
54879,4778,3.0,no,just right
54879,1398,3.0,no,just right
54879,120,3.0,yes,cheap
54879,2023,3.0,maybe,expensive
54879,1147,3.0,maybe,cheap
54879,3366,3.0,yes,just right
54879,1512,3.0,maybe,just right
54879,611,3.0,yes,just right
54879,3526,3.0,yes,cheap
54879,3479,3.0,maybe,expensive
54879,2506,3.0,yes,cheap
54879,647,3.0,no,expensive
54879,777,3.0,no,just right
54879,8557,3.0,no,expensive
55245,367,3.0,maybe,just right
55245,1306,4.5,maybe,just right
55245,610,4.0,maybe,cheap
55245,748,4.0,maybe,just right
55245,379,5.0,yes,cheap
55245,833,5.0,maybe,just right
55245,892,4.0,maybe,just right
55245,925,5.0,yes,just right
55245,370,5.0,maybe,just right
55245,1342,4.0,yes,just right
55297,4237,4.5,yes,just right
55297,4078,5.0,yes,cheap
55297,5559,5.0,yes,just right
55297,808,3.0,no,just right
55297,4062,5.0,yes,cheap
55297,4325,4.0,no,just right
55297,869,4.0,maybe,cheap
55297,4327,5.0,no,expensive
55297,600,5.0,no,cheap
55297,4070,4.0,no,cheap
55297,4246,5.0,yes,just right
55297,864,4.0,no,cheap
55297,2786,5.0,yes,just right
55297,13973,5.0,yes,cheap
55366,2506,4.5,yes,just right
55366,864,5.0,yes,just right
55366,1257,5.0,yes,just right
55366,1052,4.5,yes,cheap
55510,158,4.0,maybe,just right
55510,1378,4.5,yes,just right
55510,1261,4.5,maybe,cheap
55510,1257,4.0,yes,cheap
55510,1142,5.0,yes,cheap
55510,2378,4.0,maybe,cheap
55510,1268,5.0,yes,cheap
55510,2028,5.0,maybe,cheap
55510,1035,4.0,yes,cheap
55582,1257,2.0,maybe,just right
55582,1325,4.5,no,expensive
55582,158,4.0,maybe,expensive
55582,2031,4.0,no,just right
55582,1551,5.0,yes,cheap
55584,2568,3.0,yes,cheap
55584,2555,3.0,no,cheap
55584,2544,4.0,yes,cheap
55584,158,3.0,no,just right
55584,487,3.0,no,just right
55584,209,3.0,no,cheap
55584,600,4.0,maybe,just right
55584,379,4.0,yes,cheap
55584,1512,3.0,no,cheap
55584,268,3.0,maybe,cheap
55584,2566,3.0,maybe,just right
55584,869,3.0,no,cheap
55584,8277,3.0,maybe,cheap
55584,2554,3.0,maybe,just right
55584,1208,5.0,yes,cheap
55584,2403,3.0,no,cheap
55584,2576,3.0,no,cheap
55584,2550,3.0,yes,cheap
55584,260,3.5,maybe,expensive
55584,1202,3.0,no,cheap
55584,513,4.0,maybe,just right
55584,2463,3.0,no,just right
55584,3919,3.0,no,cheap
55584,1701,4.0,yes,just right
55584,2558,3.0,maybe,just right
55584,6843,3.0,yes,just right
55584,618,3.0,no,cheap
55584,2009,2.0,no,cheap
55584,782,4.5,yes,cheap
55584,2500,3.0,yes,just right
55584,1368,3.0,no,cheap
55584,2573,3.0,no,cheap
55584,8927,3.0,maybe,expensive
55584,2538,4.0,yes,expensive
55584,1115,3.0,no,just right
55584,2557,3.0,maybe,cheap
55584,2546,3.0,no,just right
55607,11562,3.5,maybe,cheap
55607,3852,3.5,maybe,expensive
55607,3603,3.0,no,cheap
55607,8845,3.0,maybe,just right
55607,1643,3.0,maybe,expensive
55608,9183,3.5,no,cheap
55608,3369,5.0,yes,cheap
55608,925,3.5,maybe,cheap
55608,826,4.5,no,cheap
55608,260,4.0,yes,expensive
55608,1998,5.0,maybe,expensive
55722,1656,3.0,yes,cheap
55722,3867,3.0,yes,cheap
55722,3863,2.5,no,cheap
55722,238,3.0,no,expensive
55722,2621,2.5,maybe,cheap
55722,4332,2.5,maybe,cheap
55722,434,3.0,no,expensive
55722,4233,2.5,maybe,cheap
55722,4981,3.0,maybe,expensive
55722,2491,3.0,maybe,just right
55809,531,3.0,maybe,expensive
55809,260,3.0,maybe,expensive
55809,3426,4.0,maybe,just right
55809,600,5.0,yes,cheap
55809,3369,5.0,yes,cheap
55809,919,4.0,yes,cheap
55809,610,4.0,yes,cheap
55809,3304,4.0,yes,cheap
55809,2475,3.0,no,cheap
55809,2372,5.0,yes,just right
55929,4802,3.0,yes,just right
55929,7064,3.0,yes,cheap
55929,6590,3.0,yes,cheap
55929,438,3.0,maybe,expensive
55929,3766,3.0,maybe,cheap
55929,1405,3.0,maybe,expensive
55929,2435,3.0,yes,cheap
55929,298,3.0,maybe,expensive
55929,1418,3.0,yes,cheap
55929,2491,3.5,maybe,cheap
55929,4333,3.0,maybe,cheap
55929,2237,3.0,maybe,cheap
55929,6724,3.0,maybe,cheap
55929,1330,3.0,maybe,expensive
55929,3549,3.0,yes,cheap
55929,2501,3.0,yes,just right
55929,238,3.0,maybe,expensive
55929,7098,3.0,maybe,cheap
55929,4410,3.0,yes,cheap
55929,404,3.0,yes,cheap
55929,4258,3.0,maybe,expensive
55929,2325,3.0,yes,cheap
55929,2209,3.0,yes,cheap
55929,369,3.0,yes,cheap
55929,2372,3.0,no,cheap
55929,1052,3.0,yes,expensive
55929,3558,3.0,no,cheap
55929,3168,3.0,maybe,cheap
55929,5469,3.0,maybe,cheap
55929,260,3.0,maybe,expensive
56038,1990,3.0,no,cheap
56038,631,3.5,yes,cheap
56038,629,4.0,yes,cheap
56038,1982,3.0,maybe,cheap
56038,2143,3.0,maybe,cheap
56038,1417,2.0,no,cheap
56038,1434,3.0,maybe,cheap
56038,610,3.0,maybe,cheap
56038,1073,4.0,yes,cheap
56283,4953,4.0,yes,cheap
56283,1492,4.5,yes,just right
56283,379,4.0,maybe,cheap
56283,3778,5.0,yes,cheap
56283,777,3.0,yes,cheap
56283,3479,1.5,yes,cheap
56283,1455,4.0,yes,just right
56283,370,1.0,no,expensive
56283,1434,4.0,yes,cheap
56283,5815,3.5,yes,expensive
56283,1656,3.0,maybe,expensive
56283,1877,5.0,yes,just right
56283,6277,4.0,yes,cheap
56283,1256,3.5,no,cheap
56283,487,4.0,yes,cheap
56484,1434,3.0,yes,cheap
56484,369,3.0,no,just right
56484,2202,4.0,no,expensive
56484,5408,3.0,yes,just right
56484,680,4.0,yes,just right
